time,vehicle_id,vehicle_type,edge_id,lane_id,speed,waiting_time,position_x,position_y
1215.0,reverse_cars.94,car,-631197284#1,-631197284#1_0,0.0,49.0,4872.78,11763.462
1215.0,reverse_cars.95,car,-631197284#1,-631197284#1_0,0.0,46.0,4882.446,11759.356
1215.0,reverse_cars.96,car,-631197284#2,-631197284#2_0,0.0,53.0,4905.547,11749.673
1215.0,reverse_cars.97,car,-631197284#2,-631197284#2_0,0.0,49.0,4915.275,11745.714
1215.0,reverse_cars.98,car,-631197284#2,-631197284#2_0,0.0,48.0,4922.223,11742.887
1215.0,reverse_cars.99,car,-631197284#2,-631197284#2_0,0.0,45.0,4931.951,11738.929
1220.0,forward_bikes.37,bike,150510724#6,150510724#6_2,13.184,0.0,5064.278,11675.173
1220.0,forward_bikes.39,bike,150510724#7,150510724#7_2,6.201,0.0,5215.195,11611.759
1220.0,forward_bikes.40,bike,150510724#7,150510724#7_2,4.703,0.0,5223.68,11608.208
1220.0,forward_bikes.41,bike,133763768#6,133763768#6_0,8.312,0.0,4400.802,11853.131
1220.0,forward_bikes.42,bike,133763768#6,133763768#6_1,8.094,0.0,4380.106,11806.869
1220.0,forward_bikes.43,bike,133763768#5,133763768#5_0,5.814,0.0,4357.562,11737.344
1220.0,forward_bikes.44,bike,133763768#2,133763768#2_0,7.984,0.0,4285.763,11676.633
1220.0,forward_bikes.45,bike,133763768#0,133763768#0_1,0.0,9.0,4133.675,11607.736
1220.0,forward_bikes.46,bike,:7479071341_1,:7479071341_1_0,6.337,0.0,4120.202,11591.362
1220.0,forward_bikes.47,bike,254053185#1,254053185#1_0,3.828,0.0,4122.05,11554.109
1220.0,forward_bikes.48,bike,254053185#1,254053185#1_0,1.139,0.0,4136.358,11532.502
1220.0,forward_bikes.49,bike,254053176#2,254053176#2_0,4.232,0.0,4132.268,11513.328
1220.0,forward_buses.4,bus,150510724#7,150510724#7_2,13.724,0.0,5169.768,11630.769
1220.0,forward_cars.75,car,150510724#4,150510724#4_1,13.468,0.0,4846.125,11762.04
1220.0,forward_cars.79,car,:308915753_6,:308915753_6_0,5.393,0.0,5235.075,11603.926
1220.0,forward_cars.80,car,150510724#7,150510724#7_2,8.516,0.0,5201.44,11617.515
1220.0,forward_cars.81,car,150510724#3,150510724#3_2,0.0,11.0,4694.849,11828.822
1220.0,forward_cars.82,car,:cluster_1070361724_11307884034_11882719580_11882719581_#9more_11,:cluster_1070361724_11307884034_11882719580_11882719581_#9more_11_0,9.504,0.0,4446.614,11925.193
1220.0,forward_cars.83,car,133763768#6,133763768#6_1,7.185,0.0,4385.21,11820.535
1220.0,forward_cars.84,car,133763768#6,133763768#6_0,8.135,0.0,4390.916,11826.659
1220.0,forward_cars.85,car,133763768#6,133763768#6_0,7.05,0.0,4377.001,11789.398
1220.0,forward_cars.86,car,133763768#6,133763768#6_0,7.834,0.0,4384.906,11810.565
1220.0,forward_cars.87,car,133763768#5,133763768#5_0,5.351,0.0,4351.409,11727.354
1220.0,forward_cars.88,car,:cluster_10091816498_11896408350_11896408351_11896408352_#2more_13,:cluster_10091816498_11896408350_11896408351_11896408352_#2more_13_0,5.187,0.0,4343.154,11715.649
1220.0,forward_cars.89,car,133763768#2,133763768#2_0,6.772,0.0,4270.923,11669.341
1220.0,forward_cars.90,car,133763768#0,133763768#0_0,0.0,13.0,4135.285,11604.967
1220.0,forward_cars.91,car,133763768#0,133763768#0_1,0.009,1.0,4129.781,11605.469
1220.0,forward_cars.92,car,133763768#0,133763768#0_0,1.413,0.0,4128.158,11600.821
1220.0,forward_cars.93,car,-254053187,-254053187_0,1.876,0.0,4126.822,11574.547
1220.0,forward_cars.94,car,:2598853071_4,:2598853071_4_0,4.266,0.0,4116.381,11563.294
1220.0,forward_cars.95,car,254053185#1,254053185#1_0,1.623,0.0,4126.808,11546.923
1220.0,forward_cars.96,car,254053185#1,254053185#1_0,2.073,0.0,4131.869,11539.28
1220.0,forward_cars.97,car,:2598853062_10,:2598853062_10_0,1.642,0.0,4139.335,11527.604
1220.0,forward_cars.98,car,:2598853062_10,:2598853062_10_0,1.277,0.0,4138.469,11518.417
1220.0,forward_cars.99,car,254053176#2,254053176#2_0,4.154,0.0,4125.31,11508.182
1220.0,reverse_bikes.10,bike,24231604#3,24231604#3_1,0.0,70.0,4564.613,11865.668
1220.0,reverse_bikes.28,bike,150510724#4,150510724#4_2,0.0,212.0,4881.599,11750.675
1220.0,reverse_bikes.29,bike,150510724#4,150510724#4_2,0.0,208.0,4864.987,11757.623
1220.0,reverse_bikes.30,bike,150510724#4,150510724#4_2,0.0,202.0,4848.375,11764.57
1220.0,reverse_bikes.31,bike,150510724#4,150510724#4_2,0.0,196.0,4818.381,11777.114
1220.0,reverse_bikes.32,bike,150510724#4,150510724#4_2,0.0,194.0,4801.769,11784.062
1220.0,reverse_bikes.33,bike,150510724#4,150510724#4_2,0.0,189.0,4785.157,11791.009
1220.0,reverse_bikes.34,bike,150510724#4,150510724#4_2,0.0,184.0,4768.545,11797.957
1220.0,reverse_bikes.35,bike,150510724#4,150510724#4_2,0.0,181.0,4751.932,11804.904
1220.0,reverse_bikes.36,bike,150510724#4,150510724#4_2,0.0,174.0,4735.32,11811.852
1220.0,reverse_bikes.37,bike,150510724#4,150510724#4_2,0.0,58.0,4718.708,11818.8
1220.0,reverse_bikes.38,bike,-631197284#1,-631197284#1_0,0.0,94.0,4715.826,11830.153
1220.0,reverse_bikes.39,bike,-631197284#1,-631197284#1_0,0.0,89.0,4732.396,11823.112
1220.0,reverse_bikes.4,bike,24231604#3,24231604#3_1,0.0,9.0,4452.531,11912.699
1220.0,reverse_bikes.40,bike,-631197284#1,-631197284#1_0,0.0,86.0,4748.966,11816.07
1220.0,reverse_bikes.41,bike,-631197284#1,-631197284#1_0,0.0,80.0,4778.882,11803.357
1220.0,reverse_bikes.42,bike,-631197284#1,-631197284#1_0,0.0,76.0,4795.451,11796.315
1220.0,reverse_bikes.43,bike,-631197284#1,-631197284#1_0,0.0,70.0,4812.021,11789.274
1220.0,reverse_bikes.44,bike,-631197284#1,-631197284#1_0,0.0,66.0,4828.591,11782.232
1220.0,reverse_bikes.45,bike,-631197284#1,-631197284#1_0,0.0,59.0,4845.161,11775.192
1220.0,reverse_bikes.46,bike,-631197284#1,-631197284#1_0,0.0,56.0,4861.732,11768.154
1220.0,reverse_bikes.47,bike,-631197284#1,-631197284#1_0,0.0,51.0,4878.303,11761.116
1220.0,reverse_bikes.48,bike,-631197284#2,-631197284#2_0,0.0,55.0,4911.106,11747.411
1220.0,reverse_bikes.49,bike,-631197284#2,-631197284#2_0,0.0,51.0,4927.782,11740.625
1220.0,reverse_bikes.5,bike,24231604#3,24231604#3_1,0.003,4.0,4469.137,11905.731
1220.0,reverse_bikes.50,bike,-631197284#2,-631197284#2_0,0.0,46.0,4944.457,11733.84
1220.0,reverse_bikes.51,bike,-631197284#2,-631197284#2_0,0.0,40.0,4974.565,11721.588
1220.0,reverse_bikes.52,bike,-631197284#2,-631197284#2_0,0.0,34.0,4991.241,11714.803
1220.0,reverse_bikes.53,bike,-631197284#2,-631197284#2_0,0.0,30.0,5007.917,11708.017
1220.0,reverse_bikes.54,bike,-631197284#2,-631197284#2_0,0.0,25.0,5024.593,11701.231
1220.0,reverse_bikes.55,bike,-631197284#3,-631197284#3_0,0.0,32.0,5057.482,11687.811
1220.0,reverse_bikes.56,bike,-631197284#3,-631197284#3_0,0.0,29.0,5074.148,11681.001
1220.0,reverse_bikes.57,bike,-631197284#3,-631197284#3_0,0.0,23.0,5090.813,11674.19
1220.0,reverse_bikes.58,bike,-631197284#3,-631197284#3_0,0.0,18.0,5107.479,11667.379
1220.0,reverse_bikes.59,bike,-631197284#3,-631197284#3_0,0.0,14.0,5124.145,11660.569
1220.0,reverse_bikes.6,bike,24231604#3,24231604#3_1,0.857,0.0,4486.482,11898.453
1220.0,reverse_bikes.60,bike,-631197284#3,-631197284#3_0,0.0,9.0,5140.811,11653.758
1220.0,reverse_bikes.61,bike,-631197284#3,-631197284#3_0,0.017,4.0,5170.913,11641.457
1220.0,reverse_bikes.62,bike,-631197284#3,-631197284#3_0,0.228,0.0,5188.062,11634.449
1220.0,reverse_bikes.63,bike,-631197284#3,-631197284#3_0,0.722,0.0,5206.399,11626.955
1220.0,reverse_bikes.64,bike,-631197284#3,-631197284#3_0,0.629,0.0,5226.085,11618.91
1220.0,reverse_bikes.7,bike,24231604#3,24231604#3_1,2.288,0.0,4508.499,11889.214
1220.0,reverse_bikes.8,bike,24231604#3,24231604#3_1,0.279,0.0,4531.008,11879.769
1220.0,reverse_bikes.9,bike,24231604#3,24231604#3_1,0.0,73.0,4548.008,11872.635
1220.0,reverse_buses.1,bus,24231604#3,24231604#3_1,0.0,67.0,4568.765,11863.926
1220.0,reverse_buses.2,bus,24231604#1,24231604#1_1,0.0,230.0,4748.534,11788.613
1220.0,reverse_buses.3,bus,150510724#4,150510724#4_2,0.0,201.0,4844.221,11766.307
1220.0,reverse_buses.4,bus,-631197284#1,-631197284#1_0,0.0,83.0,4753.108,11814.31
1220.0,reverse_buses.5,bus,-631197284#2,-631197284#2_0,0.0,44.0,4948.627,11732.143
1220.0,reverse_buses.6,bus,-631197284#3,-631197284#3_0,0.0,8.0,5144.978,11652.055
1220.0,reverse_cars.10,car,24231604#3,24231604#3_1,0.001,6.0,4463.601,11908.054
1220.0,reverse_cars.100,car,-631197284#2,-631197284#2_0,0.0,49.0,4938.899,11736.101
1220.0,reverse_cars.101,car,-631197284#2,-631197284#2_0,0.0,43.0,4962.059,11726.677
1220.0,reverse_cars.102,car,-631197284#2,-631197284#2_0,0.0,42.0,4969.007,11723.85
1220.0,reverse_cars.103,car,-631197284#2,-631197284#2_0,0.0,38.0,4978.734,11719.892
1220.0,reverse_cars.104,car,-631197284#2,-631197284#2_0,0.0,36.0,4985.682,11717.065
1220.0,reverse_cars.105,car,-631197284#2,-631197284#2_0,0.0,33.0,4995.41,11713.106
1220.0,reverse_cars.106,car,-631197284#2,-631197284#2_0,0.0,32.0,5002.358,11710.279
1220.0,reverse_cars.107,car,-631197284#2,-631197284#2_0,0.0,29.0,5012.086,11706.321
1220.0,reverse_cars.108,car,-631197284#2,-631197284#2_0,0.0,27.0,5019.034,11703.493
1220.0,reverse_cars.109,car,-631197284#2,-631197284#2_0,0.0,25.0,5028.762,11699.535
1220.0,reverse_cars.11,car,24231604#3,24231604#3_1,0.07,1.0,4473.301,11903.983
1220.0,reverse_cars.110,car,-631197284#3,-631197284#3_0,0.0,34.0,5051.927,11690.081
1220.0,reverse_cars.111,car,-631197284#3,-631197284#3_0,0.0,31.0,5061.649,11686.108
1220.0,reverse_cars.112,car,-631197284#3,-631197284#3_0,0.0,30.0,5068.592,11683.271
1220.0,reverse_cars.113,car,-631197284#3,-631197284#3_0,0.0,26.0,5078.314,11679.298
1220.0,reverse_cars.114,car,-631197284#3,-631197284#3_0,0.0,25.0,5085.258,11676.46
1220.0,reverse_cars.115,car,-631197284#3,-631197284#3_0,0.0,21.0,5094.98,11672.487
1220.0,reverse_cars.116,car,-631197284#3,-631197284#3_0,0.0,19.0,5101.924,11669.65
1220.0,reverse_cars.117,car,-631197284#3,-631197284#3_0,0.0,17.0,5111.646,11665.677
1220.0,reverse_cars.118,car,-631197284#3,-631197284#3_0,0.0,16.0,5118.59,11662.839
1220.0,reverse_cars.119,car,-631197284#3,-631197284#3_0,0.0,13.0,5128.312,11658.866
1220.0,reverse_cars.12,car,24231604#3,24231604#3_1,0.549,0.0,4480.291,11901.05
1220.0,reverse_cars.120,car,-631197284#3,-631197284#3_0,0.0,10.0,5135.255,11656.028
1220.0,reverse_cars.121,car,-631197284#3,-631197284#3_0,0.002,6.0,5158.403,11646.569
1220.0,reverse_cars.122,car,-631197284#3,-631197284#3_0,0.004,5.0,5165.349,11643.731
1220.0,reverse_cars.123,car,-631197284#3,-631197284#3_0,0.035,3.0,5175.111,11639.741
1220.0,reverse_cars.124,car,-631197284#3,-631197284#3_0,0.126,0.0,5182.203,11636.843
1220.0,reverse_cars.125,car,-631197284#3,-631197284#3_0,0.484,0.0,5192.446,11632.657
1220.0,reverse_cars.126,car,-631197284#3,-631197284#3_0,0.907,0.0,5199.98,11629.578
1220.0,reverse_cars.127,car,-631197284#3,-631197284#3_0,0.441,0.0,5211.541,11624.854
1220.0,reverse_cars.128,car,-631197284#3,-631197284#3_0,1.41,0.0,5219.173,11621.735
1220.0,reverse_cars.13,car,24231604#3,24231604#3_1,0.762,0.0,4491.649,11896.284
1220.0,reverse_cars.14,car,24231604#3,24231604#3_1,2.012,0.0,4500.242,11892.679
1220.0,reverse_cars.15,car,24231604#3,24231604#3_1,2.317,0.0,4515.451,11886.297
1220.0,reverse_cars.16,car,24231604#3,24231604#3_1,0.555,0.0,4524.894,11882.334
1220.0,reverse_cars.17,car,24231604#3,24231604#3_1,0.097,75.0,4535.458,11877.902
1220.0,reverse_cars.18,car,24231604#3,24231604#3_1,0.008,74.0,4542.466,11874.961
1220.0,reverse_cars.19,car,24231604#3,24231604#3_1,0.0,72.0,4552.16,11870.893
1220.0,reverse_cars.20,car,24231604#3,24231604#3_1,0.0,71.0,4559.078,11867.99
1220.0,reverse_cars.21,car,24231604#3,24231604#3_1,0.0,66.0,4582.249,11858.585
1220.0,reverse_cars.22,car,24231604#3,24231604#3_1,0.0,64.0,4589.246,11855.878
1220.0,reverse_cars.23,car,24231604#3,24231604#3_1,0.0,61.0,4596.243,11853.17
1220.0,reverse_cars.24,car,24231604#3,24231604#3_1,0.0,61.0,4603.241,11850.463
1220.0,reverse_cars.25,car,24231604#3,24231604#3_1,0.0,60.0,4610.238,11847.755
1220.0,reverse_cars.26,car,24231604#2,24231604#2_1,0.0,71.0,4629.635,11838.376
1220.0,reverse_cars.27,car,24231604#2,24231604#2_1,0.0,70.0,4636.554,11835.483
1220.0,reverse_cars.28,car,24231604#2,24231604#2_1,0.0,67.0,4643.472,11832.588
1220.0,reverse_cars.29,car,24231604#2,24231604#2_1,0.0,66.0,4650.391,11829.692
1220.0,reverse_cars.30,car,24231604#2,24231604#2_1,0.0,64.0,4657.309,11826.797
1220.0,reverse_cars.31,car,24231604#2,24231604#2_1,0.0,63.0,4664.228,11823.902
1220.0,reverse_cars.32,car,24231604#2,24231604#2_1,0.0,62.0,4671.146,11821.007
1220.0,reverse_cars.33,car,24231604#2,24231604#2_1,0.0,60.0,4678.065,11818.112
1220.0,reverse_cars.34,car,24231604#2,24231604#2_1,0.0,59.0,4684.983,11815.217
1220.0,reverse_cars.35,car,24231604#2,24231604#2_1,0.0,58.0,4691.902,11812.322
1220.0,reverse_cars.36,car,24231604#2,24231604#2_1,0.0,57.0,4698.821,11809.427
1220.0,reverse_cars.37,car,24231604#2,24231604#2_1,0.0,56.0,4705.739,11806.531
1220.0,reverse_cars.38,car,24231604#2,24231604#2_1,0.0,54.0,4712.658,11803.636
1220.0,reverse_cars.39,car,24231604#2,24231604#2_1,0.0,53.0,4719.576,11800.741
1220.0,reverse_cars.40,car,24231604#2,24231604#2_1,0.0,50.0,4726.495,11797.846
1220.0,reverse_cars.41,car,24231604#1,24231604#1_1,0.0,228.0,4761.912,11783.009
1220.0,reverse_cars.42,car,24231604#1,24231604#1_1,0.0,226.0,4768.833,11780.111
1220.0,reverse_cars.43,car,24231604#1,24231604#1_1,0.0,224.0,4775.753,11777.214
1220.0,reverse_cars.44,car,24231604#1,24231604#1_1,0.0,222.0,4782.712,11774.409
1220.0,reverse_cars.45,car,24231604#1,24231604#1_1,0.0,220.0,4789.673,11771.609
1220.0,reverse_cars.46,car,24231604#1,24231604#1_1,0.0,218.0,4796.634,11768.809
1220.0,reverse_cars.47,car,24231604#1,24231604#1_1,0.0,217.0,4803.595,11766.01
1220.0,reverse_cars.48,car,24231604#1,24231604#1_1,0.0,215.0,4810.556,11763.21
1220.0,reverse_cars.49,car,24231604#1,24231604#1_1,0.0,214.0,4817.517,11760.41
1220.0,reverse_cars.50,car,24231604#0,24231604#0_1,0.0,219.0,4838.129,11751.873
1220.0,reverse_cars.51,car,24231604#1,24231604#1_1,0.0,5.0,4824.478,11757.611
1220.0,reverse_cars.52,car,24231604#0,24231604#0_1,0.0,7.0,4845.012,11748.895
1220.0,reverse_cars.53,car,24231604#0,24231604#0_1,0.0,5.0,4851.895,11745.917
1220.0,reverse_cars.54,car,24231604#0,24231604#0_1,0.014,2.0,4858.788,11742.934
1220.0,reverse_cars.55,car,24231604#0,24231604#0_1,0.052,1.0,4865.685,11739.951
1220.0,reverse_cars.56,car,150510724#4,150510724#4_2,0.0,213.0,4887.137,11748.359
1220.0,reverse_cars.57,car,150510724#4,150510724#4_2,0.0,210.0,4877.446,11752.412
1220.0,reverse_cars.58,car,150510724#4,150510724#4_2,0.0,209.0,4870.524,11755.307
1220.0,reverse_cars.59,car,150510724#4,150510724#4_2,0.0,205.0,4860.834,11759.36
1220.0,reverse_cars.60,car,150510724#4,150510724#4_2,0.0,204.0,4853.912,11762.254
1220.0,reverse_cars.61,car,150510724#4,150510724#4_2,0.0,200.0,4830.841,11771.903
1220.0,reverse_cars.62,car,150510724#4,150510724#4_2,0.0,199.0,4823.919,11774.798
1220.0,reverse_cars.63,car,150510724#4,150510724#4_2,0.0,195.0,4814.228,11778.851
1220.0,reverse_cars.64,car,150510724#4,150510724#4_2,0.0,194.0,4807.307,11781.746
1220.0,reverse_cars.65,car,150510724#4,150510724#4_2,0.0,192.0,4797.616,11785.799
1220.0,reverse_cars.66,car,150510724#4,150510724#4_2,0.0,190.0,4790.694,11788.693
1220.0,reverse_cars.67,car,150510724#4,150510724#4_2,0.0,188.0,4781.004,11792.746
1220.0,reverse_cars.68,car,150510724#4,150510724#4_2,0.0,186.0,4774.082,11795.641
1220.0,reverse_cars.69,car,150510724#4,150510724#4_2,0.0,183.0,4764.391,11799.694
1220.0,reverse_cars.7,car,111814614#0,111814614#0_0,13.086,0.0,4380.083,11759.92
1220.0,reverse_cars.70,car,150510724#4,150510724#4_2,0.0,182.0,4757.47,11802.589
1220.0,reverse_cars.71,car,150510724#4,150510724#4_2,0.0,177.0,4747.779,11806.641
1220.0,reverse_cars.72,car,150510724#4,150510724#4_2,0.0,176.0,4740.857,11809.536
1220.0,reverse_cars.73,car,150510724#4,150510724#4_2,0.0,145.0,4731.167,11813.589
1220.0,reverse_cars.74,car,150510724#4,150510724#4_2,0.0,99.0,4724.245,11816.484
1220.0,reverse_cars.75,car,150510724#4,150510724#4_2,0.0,27.0,4714.554,11820.537
1220.0,reverse_cars.76,car,-631197284#1,-631197284#1_0,0.0,95.0,4710.303,11832.5
1220.0,reverse_cars.77,car,-631197284#1,-631197284#1_0,0.0,91.0,4719.969,11828.393
1220.0,reverse_cars.78,car,-631197284#1,-631197284#1_0,0.0,90.0,4726.873,11825.459
1220.0,reverse_cars.79,car,-631197284#1,-631197284#1_0,0.0,88.0,4736.539,11821.351
1220.0,reverse_cars.8,car,111814614#0,111814614#0_0,13.839,0.0,4390.57,11789.315
1220.0,reverse_cars.80,car,-631197284#1,-631197284#1_0,0.0,87.0,4743.442,11818.417
1220.0,reverse_cars.81,car,-631197284#1,-631197284#1_0,0.0,82.0,4766.455,11808.638
1220.0,reverse_cars.82,car,-631197284#1,-631197284#1_0,0.0,81.0,4773.358,11805.704
1220.0,reverse_cars.83,car,-631197284#1,-631197284#1_0,0.0,78.0,4783.024,11801.596
1220.0,reverse_cars.84,car,-631197284#1,-631197284#1_0,0.0,77.0,4789.928,11798.662
1220.0,reverse_cars.85,car,-631197284#1,-631197284#1_0,0.0,74.0,4799.594,11794.555
1220.0,reverse_cars.86,car,-631197284#1,-631197284#1_0,0.0,71.0,4806.498,11791.621
1220.0,reverse_cars.87,car,-631197284#1,-631197284#1_0,0.0,69.0,4816.164,11787.513
1220.0,reverse_cars.88,car,-631197284#1,-631197284#1_0,0.0,67.0,4823.068,11784.579
1220.0,reverse_cars.89,car,-631197284#1,-631197284#1_0,0.0,63.0,4832.733,11780.472
1220.0,reverse_cars.9,car,24231604#3,24231604#3_1,0.0,7.0,4456.682,11910.957
1220.0,reverse_cars.90,car,-631197284#1,-631197284#1_0,0.0,61.0,4839.637,11777.538
1220.0,reverse_cars.91,car,-631197284#1,-631197284#1_0,0.0,58.0,4849.304,11773.432
1220.0,reverse_cars.92,car,-631197284#1,-631197284#1_0,0.0,57.0,4856.208,11770.5
1220.0,reverse_cars.93,car,-631197284#1,-631197284#1_0,0.0,54.0,4865.875,11766.394
1220.0,reverse_cars.94,car,-631197284#1,-631197284#1_0,0.0,54.0,4872.78,11763.462
1220.0,reverse_cars.95,car,-631197284#1,-631197284#1_0,0.0,51.0,4882.446,11759.356
1220.0,reverse_cars.96,car,-631197284#2,-631197284#2_0,0.0,58.0,4905.547,11749.673
1220.0,reverse_cars.97,car,-631197284#2,-631197284#2_0,0.0,54.0,4915.275,11745.714
1220.0,reverse_cars.98,car,-631197284#2,-631197284#2_0,0.0,53.0,4922.223,11742.887
1220.0,reverse_cars.99,car,-631197284#2,-631197284#2_0,0.0,50.0,4931.951,11738.929
1225.0,forward_bikes.37,bike,150510724#7,150510724#7_2,12.794,0.0,5125.086,11649.468
1225.0,forward_bikes.39,bike,:308915753_6,:308915753_6_0,4.428,0.0,5237.646,11604.507
1225.0,forward_bikes.41,bike,133763768#6,133763768#6_0,8.129,0.0,4414.723,11890.41
1225.0,forward_bikes.42,bike,133763768#6,133763768#6_1,7.901,0.0,4392.849,11840.993
1225.0,forward_bikes.43,bike,133763768#6,133763768#6_0,5.973,0.0,4368.102,11765.568
1225.0,forward_bikes.44,bike,133763768#2,133763768#2_0,7.637,0.0,4318.345,11694.015
1225.0,forward_bikes.45,bike,133763768#0,133763768#0_1,0.0,14.0,4133.675,11607.736
1225.0,forward_bikes.46,bike,133763768#0,133763768#0_1,0.235,0.0,4124.521,11602.405
1225.0,forward_bikes.47,bike,254053185#1,254053185#1_0,0.013,2.0,4117.953,11560.295
1225.0,forward_bikes.48,bike,254053185#1,254053185#1_0,3.303,0.0,4129.446,11542.939
1225.0,forward_bikes.49,bike,:2598853062_10,:2598853062_10_0,1.127,0.0,4137.698,11517.664
1225.0,forward_buses.4,bus,150510724#7,150510724#7_2,5.614,0.0,5214.239,11612.159
1225.0,forward_cars.100,car,254053176#2,254053176#2_0,0.424,0.0,4125.674,11508.451
1225.0,forward_cars.75,car,150510724#4,150510724#4_1,1.1,0.0,4885.007,11745.779
1225.0,forward_cars.80,car,150510724#7,150510724#7_2,4.585,0.0,5227.372,11606.663
1225.0,forward_cars.81,car,150510724#3,150510724#3_2,0.0,16.0,4694.849,11828.822
1225.0,forward_cars.82,car,150510724#1,150510724#1_1,13.262,0.0,4507.247,11904.396
1225.0,forward_cars.83,car,133763768#6,133763768#6_0,4.871,0.0,4397.796,11845.081
1225.0,forward_cars.84,car,133763768#6,133763768#6_0,7.558,0.0,4404.061,11861.859
1225.0,forward_cars.85,car,133763768#6,133763768#6_0,5.171,0.0,4388.035,11818.943
1225.0,forward_cars.86,car,133763768#6,133763768#6_0,4.368,0.0,4392.959,11832.13
1225.0,forward_cars.87,car,133763768#6,133763768#6_0,5.722,0.0,4363.845,11754.169
1225.0,forward_cars.88,car,:9930165110_0,:9930165110_0_0,5.469,0.0,4358.769,11740.574
1225.0,forward_cars.89,car,133763768#2,133763768#2_0,7.413,0.0,4305.14,11685.953
1225.0,forward_cars.90,car,133763768#0,133763768#0_0,0.0,18.0,4135.285,11604.967
1225.0,forward_cars.91,car,133763768#0,133763768#0_1,0.0,6.0,4129.786,11605.471
1225.0,forward_cars.92,car,133763768#0,133763768#0_0,0.0,4.0,4128.803,11601.197
1225.0,forward_cars.93,car,:2598853075_2,:2598853075_2_0,4.178,0.0,4127.284,11579.99
1225.0,forward_cars.94,car,-254053187,-254053187_0,1.097,0.0,4121.661,11570.938
1225.0,forward_cars.95,car,254053185#1,254053185#1_0,0.113,0.0,4120.477,11556.483
1225.0,forward_cars.96,car,254053185#1,254053185#1_0,1.895,0.0,4124.792,11549.967
1225.0,forward_cars.97,car,254053185#1,254053185#1_0,4.216,0.0,4134.227,11535.719
1225.0,forward_cars.98,car,:2598853062_10,:2598853062_10_0,1.584,0.0,4140.378,11524.925
1225.0,forward_cars.99,car,254053176#2,254053176#2_0,1.028,0.0,4132.649,11513.61
1225.0,reverse_bikes.10,bike,24231604#3,24231604#3_1,0.033,75.0,4564.579,11865.682
1225.0,reverse_bikes.28,bike,150510724#4,150510724#4_2,0.0,217.0,4881.599,11750.675
1225.0,reverse_bikes.29,bike,150510724#4,150510724#4_2,0.0,213.0,4864.987,11757.623
1225.0,reverse_bikes.30,bike,150510724#4,150510724#4_2,0.0,207.0,4848.375,11764.57
1225.0,reverse_bikes.31,bike,150510724#4,150510724#4_2,0.0,201.0,4818.381,11777.114
1225.0,reverse_bikes.32,bike,150510724#4,150510724#4_2,0.0,199.0,4801.769,11784.062
1225.0,reverse_bikes.33,bike,150510724#4,150510724#4_2,0.0,194.0,4785.157,11791.009
1225.0,reverse_bikes.34,bike,150510724#4,150510724#4_2,0.0,189.0,4768.545,11797.957
1225.0,reverse_bikes.35,bike,150510724#4,150510724#4_2,0.0,186.0,4751.932,11804.904
1225.0,reverse_bikes.36,bike,150510724#4,150510724#4_2,0.0,179.0,4735.32,11811.852
1225.0,reverse_bikes.37,bike,150510724#4,150510724#4_2,0.0,63.0,4718.708,11818.8
1225.0,reverse_bikes.38,bike,-631197284#1,-631197284#1_0,0.0,99.0,4715.826,11830.153
1225.0,reverse_bikes.39,bike,-631197284#1,-631197284#1_0,0.0,94.0,4732.396,11823.112
1225.0,reverse_bikes.4,bike,24231604#3,24231604#3_1,0.0,14.0,4452.531,11912.699
